7.0	47	0.434383287196902	0.000000000000000	1.483559681407405	0.000000000000000	7.865651490391400	0.000000000000000	51.423724313868931	0.000000000000000	82.858206069234996	0.000000000000000	88.061175780913359	0.000000000000000	88.300979981877092	0.000000000000000	89.683772893530488	0.000000000000000	89.298183015972441	0.000000000000000	90.691443035432428	0.000000000000000	89.488501437203382	0.000000000000000	91.824468620027034	0.000000000000000	89.589591154694560	0.000000000000000	89.711971057531699	0.000000000000000	89.311773799691366	0.000000000000000	91.385103119224723	0.000000000000000	90.991410264951995	0.000000000000000	89.942066896059259	0.000000000000000	90.019572453768461	0.000000000000000	87.528017728027322	0.000000000000000	89.279246928064424	0.000000000000000	88.140858660264584	0.000000000000000	83.994745845236139	0.000000000000000	58.127669924580907	0.000000000000000	10.892744891368359	0.000000000000000	1.494927197203309	0.000000000000000	0.455780900123801
6.5	46	0.000000000000000	0.711275409432728	0.000000000000000	3.051614451719242	0.000000000000000	22.089972619732993	0.000000000000000	70.208239927480932	0.000000000000000	80.461924782321844	0.000000000000000	81.414002049902095	0.000000000000000	83.731906114202815	0.000000000000000	85.803055435121578	0.000000000000000	84.181851742823937	0.000000000000000	83.850616492451337	0.000000000000000	85.261615145891923	0.000000000000000	85.391809519901543	0.000000000000000	83.462450446918069	0.000000000000000	84.275751119658992	0.000000000000000	84.351749055491396	0.000000000000000	85.003278561978334	0.000000000000000	84.211073997909423	0.000000000000000	84.292510411801530	0.000000000000000	86.286599785536509	0.000000000000000	85.487363293136028	0.000000000000000	83.804445835097894	0.000000000000000	81.062299491462610	0.000000000000000	73.234255652865144	0.000000000000000	25.770217643663763	0.000000000000000	3.647900909779562	0.000000000000000	0.803797248017088	0.000000000000000
6.0	45	0.415540656790496	0.000000000000000	1.374039780486677	0.000000000000000	8.965616663819738	0.000000000000000	55.831485024655606	0.000000000000000	81.788406658758390	0.000000000000000	88.625235759837068	0.000000000000000	88.366619904034494	0.000000000000000	89.711207913813794	0.000000000000000	90.752114407309790	0.000000000000000	90.944409055086538	0.000000000000000	91.548150263546432	0.000000000000000	90.400195137374766	0.000000000000000	92.061654107203523	0.000000000000000	90.978392296400827	0.000000000000000	92.316231680314701	0.000000000000000	90.863267013903453	0.000000000000000	89.243183435491218	0.000000000000000	92.188055827697369	0.000000000000000	89.928030697163550	0.000000000000000	89.499415893658664	0.000000000000000	90.120540242867079	0.000000000000000	88.686938116297952	0.000000000000000	84.383032748206759	0.000000000000000	56.673293290561247	0.000000000000000	8.759325010213379	0.000000000000000	1.552107837094147	0.000000000000000	0.473365395816840
5.5	44	0.000000000000000	0.658400966039009	0.000000000000000	2.802049582077208	0.000000000000000	21.872972360128653	0.000000000000000	71.501897536734475	0.000000000000000	82.122883871507284	0.000000000000000	84.008686878200194	0.000000000000000	85.943039924606381	0.000000000000000	84.538707762187912	0.000000000000000	85.333942108546609	0.000000000000000	86.465457086662184	0.000000000000000	85.564133830804082	0.000000000000000	84.565056740269171	0.000000000000000	85.523779909732397	0.000000000000000	86.248262634998710	0.000000000000000	86.304649495294214	0.000000000000000	86.073817008991085	0.000000000000000	85.335544914516333	0.000000000000000	85.938620828161447	0.000000000000000	86.799825550029652	0.000000000000000	85.460992503702045	0.000000000000000	85.561414289391053	0.000000000000000	82.941035932033913	0.000000000000000	71.609942867636150	0.000000000000000	24.863412319777972	0.000000000000000	3.385667412375412	0.000000000000000	0.788344078713383	0.000000000000000
5.0	43	0.426937536188385	0.000000000000000	1.364442482811063	0.000000000000000	8.157788173078503	0.000000000000000	54.817791549598695	0.000000000000000	83.572391897836241	0.000000000000000	88.025270770695059	0.000000000000000	89.517771227029485	0.000000000000000	90.678828436119247	0.000000000000000	91.880852614345187	0.000000000000000	90.145900249285148	0.000000000000000	90.597551362086080	0.000000000000000	90.803337534886509	0.000000000000000	90.598961378189443	0.000000000000000	90.037421145604398	0.000000000000000	91.088943972291986	0.000000000000000	91.392333594157321	0.000000000000000	90.953773930747531	0.000000000000000	92.087813248332623	0.000000000000000	90.809853748770507	0.000000000000000	90.571242564102292	0.000000000000000	90.392330017231828	0.000000000000000	87.596713916218107	0.000000000000000	85.513156450859924	0.000000000000000	57.124431889421707	0.000000000000000	9.925386358885829	0.000000000000000	1.590941365796239	0.000000000000000	0.469543406622558
4.5	42	0.000000000000000	0.673790581648083	0.000000000000000	3.091171786560542	0.000000000000000	21.944731366262747	0.000000000000000	70.757089769287234	0.000000000000000	81.849067211448570	0.000000000000000	83.645156941310518	0.000000000000000	83.975023965496860	0.000000000000000	85.136229087237282	0.000000000000000	86.230219119379640	0.000000000000000	87.199235095410288	0.000000000000000	85.391553832600508	0.000000000000000	86.257475675842429	0.000000000000000	85.060942134961451	0.000000000000000	85.321259505212453	0.000000000000000	86.088984642516550	0.000000000000000	85.309739629882145	0.000000000000000	84.946662229056955	0.000000000000000	86.430625890958623	0.000000000000000	86.807368342863697	0.000000000000000	84.279628254829490	0.000000000000000	84.655744165973800	0.000000000000000	81.600337795901908	0.000000000000000	72.622263385034273	0.000000000000000	25.928568205477518	0.000000000000000	3.746925409709468	0.000000000000000	0.795020330536868	0.000000000000000
4.0	41	0.444905951956095	0.000000000000000	1.391341840817349	0.000000000000000	8.408122961179997	0.000000000000000	54.220872371926099	0.000000000000000	85.170123431983100	0.000000000000000	87.595032477235250	0.000000000000000	90.667658361344650	0.000000000000000	91.540357075081005	0.000000000000000	91.876972765068530	0.000000000000000	89.655554967438320	0.000000000000000	90.112763843515225	0.000000000000000	91.811243507868554	0.000000000000000	91.783234000468951	0.000000000000000	91.021089455966063	0.000000000000000	91.217036020167271	0.000000000000000	91.254609023523898	0.000000000000000	91.078527178521597	0.000000000000000	91.792199578305073	0.000000000000000	92.268291352054632	0.000000000000000	90.319181628788670	0.000000000000000	91.569121708110401	0.000000000000000	90.602343361340132	0.000000000000000	87.148518957518704	0.000000000000000	57.216465493572542	0.000000000000000	9.986156081140042	0.000000000000000	1.606870581789598	0.000000000000000	0.457675340096752
3.5	40	0.000000000000000	0.719070297479304	0.000000000000000	3.079560852698485	0.000000000000000	22.754061936463959	0.000000000000000	73.361204513299086	0.000000000000000	81.240413987128619	0.000000000000000	83.767628478389895	0.000000000000000	84.067969813271944	0.000000000000000	84.500588975148887	0.000000000000000	87.194101777230756	0.000000000000000	85.656775843967239	0.000000000000000	84.853308719052322	0.000000000000000	84.756231023978842	0.000000000000000	86.426735418689745	0.000000000000000	85.006685378316078	0.000000000000000	84.163296815448192	0.000000000000000	85.057939613428175	0.000000000000000	85.290214100447642	0.000000000000000	87.010577196466087	0.000000000000000	84.112083186228546	0.000000000000000	85.408841318920267	0.000000000000000	86.312259782522702	0.000000000000000	83.676995402991736	0.000000000000000	74.105513805265531	0.000000000000000	24.067819334733475	0.000000000000000	3.443783148445045	0.000000000000000	0.769654125509085	0.000000000000000
3.0	39	0.458781095997100	0.000000000000000	1.548744800070870	0.000000000000000	8.651095503382130	0.000000000000000	56.490957567538921	0.000000000000000	85.016677647354314	0.000000000000000	91.127003991259528	0.000000000000000	91.025832444726205	0.000000000000000	90.972922189047424	0.000000000000000	93.212990202715673	0.000000000000000	90.799021063919085	0.000000000000000	91.489328362117689	0.000000000000000	89.904425940429647	0.000000000000000	90.832497637228101	0.000000000000000	92.386104841158968	0.000000000000000	91.767994724181392	0.000000000000000	92.296020170587710	0.000000000000000	91.533203593403854	0.000000000000000	90.831769842862073	0.000000000000000	91.739469427285712	0.000000000000000	91.262296938941788	0.000000000000000	92.041313680945464	0.000000000000000	90.162165333183282	0.000000000000000	85.489352592671722	0.000000000000000	55.594365710511198	0.000000000000000	9.477343595198931	0.000000000000000	1.504442172959293	0.000000000000000	0.463026404079506
2.5	38	0.000000000000000	0.700301832117599	0.000000000000000	2.987672536891381	0.000000000000000	22.692383902978300	0.000000000000000	72.677516531237345	0.000000000000000	83.291326251010773	0.000000000000000	84.844475250588800	0.000000000000000	85.908914665987908	0.000000000000000	87.154645960724480	0.000000000000000	84.758656829715093	0.000000000000000	86.909626440297544	0.000000000000000	86.264292947077791	0.000000000000000	85.743898754629726	0.000000000000000	84.220772710136515	0.000000000000000	85.975541995017352	0.000000000000000	85.303541148514199	0.000000000000000	84.258455380392022	0.000000000000000	86.133660169450948	0.000000000000000	84.628805202413517	0.000000000000000	86.746766246302684	0.000000000000000	86.062843018139148	0.000000000000000	85.199908769381622	0.000000000000000	83.543216591951435	0.000000000000000	73.584643317500991	0.000000000000000	27.203897427560204	0.000000000000000	3.206022947946012	0.000000000000000	0.755449002322807	0.000000000000000
2.0	37	0.456383959715843	0.000000000000000	1.381833562871314	0.000000000000000	9.012555769805839	0.000000000000000	55.322764226089205	0.000000000000000	85.668700668927642	0.000000000000000	89.089626768405395	0.000000000000000	90.033156881631811	0.000000000000000	92.240884013291293	0.000000000000000	92.955856695097637	0.000000000000000	92.804346510242254	0.000000000000000	91.245226352985952	0.000000000000000	91.983746585352179	0.000000000000000	91.362166063820482	0.000000000000000	91.657232030452690	0.000000000000000	93.022878736628940	0.000000000000000	92.251609853544764	0.000000000000000	91.760993439165986	0.000000000000000	91.936461495846231	0.000000000000000	92.477454257687441	0.000000000000000	90.904658947316108	0.000000000000000	91.303370974620961	0.000000000000000	89.896767869410084	0.000000000000000	85.856119628878560	0.000000000000000	56.322535964710241	0.000000000000000	9.280634805249813	0.000000000000000	1.428003037823595	0.000000000000000	0.433984986867245
1.5	36	0.000000000000000	0.732817404821504	0.000000000000000	2.955915296707763	0.000000000000000	23.273535795349169	0.000000000000000	71.376781362460193	0.000000000000000	81.641564138759762	0.000000000000000	84.834088143336089	0.000000000000000	86.450453430309949	0.000000000000000	86.728659076429636	0.000000000000000	86.338035989869837	0.000000000000000	85.855921809671372	0.000000000000000	86.429115018572062	0.000000000000000	85.140562114703016	0.000000000000000	86.299325215262513	0.000000000000000	86.611517879117059	0.000000000000000	85.272993476065935	0.000000000000000	86.889645155633431	0.000000000000000	85.390336995124201	0.000000000000000	86.592212129328260	0.000000000000000	85.356993253017848	0.000000000000000	85.261338448490250	0.000000000000000	83.652007047510622	0.000000000000000	83.615450231638974	0.000000000000000	73.888847322467967	0.000000000000000	23.237437055547126	0.000000000000000	3.280008309739034	0.000000000000000	0.765684967374583	0.000000000000000
1.0	35	0.458749607616186	0.000000000000000	1.429992996801491	0.000000000000000	9.575168684368794	0.000000000000000	56.333538714586780	0.000000000000000	86.426101760272843	0.000000000000000	90.811118841460171	0.000000000000000	90.986336967820066	0.000000000000000	90.419685506099910	0.000000000000000	91.388346454165600	0.000000000000000	92.214434042079972	0.000000000000000	92.491078293163739	0.000000000000000	91.203307332948029	0.000000000000000	91.382953609351290	0.000000000000000	91.338023332880795	0.000000000000000	92.129796900850110	0.000000000000000	92.195504131733585	0.000000000000000	92.149966557305873	0.000000000000000	92.463335570765082	0.000000000000000	92.948036454421242	0.000000000000000	91.086696005727489	0.000000000000000	92.429539352930703	0.000000000000000	90.252053034922966	0.000000000000000	87.012444152894204	0.000000000000000	56.202267221142435	0.000000000000000	8.707830760296268	0.000000000000000	1.521921667997291	0.000000000000000	0.440909746903226
0.5	34	0.000000000000000	0.677251365708837	0.000000000000000	3.056970696262137	0.000000000000000	23.190380392262714	0.000000000000000	72.061305555025072	0.000000000000000	83.525386252626305	0.000000000000000	84.640129067884004	0.000000000000000	84.031605759931978	0.000000000000000	87.218918369556661	0.000000000000000	85.248341180449913	0.000000000000000	86.007708262328961	0.000000000000000	84.713560835543348	0.000000000000000	85.503121723991029	0.000000000000000	85.089152817294050	0.000000000000000	86.401329459642540	0.000000000000000	86.397177119988044	0.000000000000000	86.086214926611618	0.000000000000000	86.352130896455520	0.000000000000000	84.561461308013691	0.000000000000000	84.896562605844622	0.000000000000000	85.556254013422674	0.000000000000000	85.261856589184916	0.000000000000000	82.926471082740989	0.000000000000000	73.209724334985893	0.000000000000000	25.453953782164948	0.000000000000000	3.506079532903966	0.000000000000000	0.740250735397217	0.000000000000000
0.0	33	0.454442005853326	0.000000000000000	1.473395605956872	0.000000000000000	9.701428340357452	0.000000000000000	55.909683061072201	0.000000000000000	85.095116561443689	0.000000000000000	90.218109348543095	0.000000000000000	91.180183812551462	0.000000000000000	91.372493051107426	0.000000000000000	90.610407970509868	0.000000000000000	91.366346427510877	0.000000000000000	92.793852036388245	0.000000000000000	91.209212710140065	0.000000000000000	91.780847808093597	0.000000000000000	90.942115297340706	0.000000000000000	93.103571723928951	0.000000000000000	92.373010440123565	0.000000000000000	93.092559242070465	0.000000000000000	92.084090109943119	0.000000000000000	93.045956310912558	0.000000000000000	92.714399009262621	0.000000000000000	90.440524981307703	0.000000000000000	89.924341976317976	0.000000000000000	85.643612811039247	0.000000000000000	56.817089024565860	0.000000000000000	8.750937160282074	0.000000000000000	1.302959333196545	0.000000000000000	0.462109046122305
-0.5	32	0.000000000000000	0.686083930202979	0.000000000000000	3.003915009608090	0.000000000000000	23.456713825721828	0.000000000000000	72.628617483798450	0.000000000000000	84.238914863637248	0.000000000000000	84.303816044384192	0.000000000000000	85.263227430347413	0.000000000000000	85.687662778842991	0.000000000000000	84.830202990120299	0.000000000000000	84.508697315375414	0.000000000000000	85.146470747796570	0.000000000000000	85.933684497639348	0.000000000000000	86.834221831465001	0.000000000000000	85.927548508913972	0.000000000000000	87.633052603815699	0.000000000000000	87.060435232814470	0.000000000000000	86.544423814836904	0.000000000000000	84.589493639953062	0.000000000000000	85.021626482563974	0.000000000000000	84.949036418970096	0.000000000000000	83.022738872931015	0.000000000000000	83.918120373225605	0.000000000000000	73.388742190459126	0.000000000000000	23.638122290384800	0.000000000000000	3.416149202981358	0.000000000000000	0.775647046645233	0.000000000000000
-1.0	31	0.454221243145258	0.000000000000000	1.447326979228375	0.000000000000000	9.000331634833646	0.000000000000000	59.194742513061470	0.000000000000000	84.366784545071823	0.000000000000000	88.980536003546575	0.000000000000000	91.557286832231426	0.000000000000000	91.046176243184036	0.000000000000000	93.716039020805923	0.000000000000000	92.990086356847442	0.000000000000000	92.255892303352823	0.000000000000000	91.576334549593653	0.000000000000000	93.202110493537276	0.000000000000000	92.079974689237105	0.000000000000000	93.508610600552956	0.000000000000000	93.120063575448441	0.000000000000000	93.053223485703043	0.000000000000000	91.248391979579210	0.000000000000000	94.268746164379493	0.000000000000000	91.382623759681749	0.000000000000000	91.627558242001712	0.000000000000000	90.516252698980168	0.000000000000000	85.745514738823360	0.000000000000000	56.605626284119964	0.000000000000000	8.041413362738744	0.000000000000000	1.326473231556167	0.000000000000000	0.454471566147203
-1.5	30	0.000000000000000	0.740863872907796	0.000000000000000	3.195070090937783	0.000000000000000	23.351981145468699	0.000000000000000	71.685067894763492	0.000000000000000	83.222922498036226	0.000000000000000	83.062816006202013	0.000000000000000	84.846920918288021	0.000000000000000	85.420409789392011	0.000000000000000	86.984037080317776	0.000000000000000	85.999073776370324	0.000000000000000	84.908578922829321	0.000000000000000	86.465233215678552	0.000000000000000	85.295217231505546	0.000000000000000	86.067324332571232	0.000000000000000	85.376193135977289	0.000000000000000	85.605286587668019	0.000000000000000	86.298738666313440	0.000000000000000	87.024849085909977	0.000000000000000	84.794529084252019	0.000000000000000	86.006427880610758	0.000000000000000	85.930159156103286	0.000000000000000	81.933309670494381	0.000000000000000	73.828198645093451	0.000000000000000	23.446901832315074	0.000000000000000	3.390548849103678	0.000000000000000	0.736183138560329	0.000000000000000
-2.0	29	0.463584132386805	0.000000000000000	1.444951317766045	0.000000000000000	9.424699780304852	0.000000000000000	59.895217753094478	0.000000000000000	85.371081216229555	0.000000000000000	89.971901767706782	0.000000000000000	91.010380298921362	0.000000000000000	93.760707941313484	0.000000000000000	91.363125815038217	0.000000000000000	91.833892065253778	0.000000000000000	92.653395637832517	0.000000000000000	92.722393384877506	0.000000000000000	92.801396702112129	0.000000000000000	92.330162872906328	0.000000000000000	92.636992535952629	0.000000000000000	92.972135838096079	0.000000000000000	93.071140600134697	0.000000000000000	93.426469232022214	0.000000000000000	92.726192781432673	0.000000000000000	92.135892401421273	0.000000000000000	92.594132382159529	0.000000000000000	91.221885514196572	0.000000000000000	86.312433954279186	0.000000000000000	56.299173058592217	0.000000000000000	8.722997466861711	0.000000000000000	1.328212271012410	0.000000000000000	0.455161098955997
-2.5	28	0.000000000000000	0.773568969870613	0.000000000000000	3.112294067433706	0.000000000000000	24.800063089274065	0.000000000000000	73.778270531744198	0.000000000000000	81.823749627645682	0.000000000000000	84.505515340494668	0.000000000000000	86.022578435874138	0.000000000000000	85.490968049335137	0.000000000000000	85.163496702409930	0.000000000000000	87.725770174509819	0.000000000000000	85.944933795644076	0.000000000000000	85.153666996135698	0.000000000000000	86.531920639343568	0.000000000000000	85.143802938873904	0.000000000000000	85.353797599245411	0.000000000000000	85.876350784779277	0.000000000000000	85.845479841396170	0.000000000000000	85.690477906561853	0.000000000000000	84.002372297589957	0.000000000000000	85.819452632508003	0.000000000000000	85.560131206847359	0.000000000000000	83.068537787950461	0.000000000000000	74.376988654593106	0.000000000000000	23.924556872986166	0.000000000000000	3.264232228033610	0.000000000000000	0.704555377181632	0.000000000000000
-3.0	27	0.438012047239616	0.000000000000000	1.427228648105651	0.000000000000000	10.160903628675749	0.000000000000000	61.043993272847914	0.000000000000000	86.363545500994277	0.000000000000000	90.227543885093652	0.000000000000000	92.323573980260377	0.000000000000000	92.281303402999299	0.000000000000000	91.737734286032989	0.000000000000000	92.528942898856670	0.000000000000000	92.801018034202102	0.000000000000000	92.197523122778520	0.000000000000000	92.356776886677110	0.000000000000000	91.640919543575961	0.000000000000000	93.143312884911637	0.000000000000000	93.536053136412505	0.000000000000000	92.802769698162692	0.000000000000000	93.106082690833560	0.000000000000000	91.847263485225810	0.000000000000000	94.302562142825607	0.000000000000000	93.497670805076453	0.000000000000000	91.009850065320137	0.000000000000000	88.115478185964690	0.000000000000000	55.636760939759341	0.000000000000000	9.855137316517029	0.000000000000000	1.356744258787467	0.000000000000000	0.446877546961336
-3.5	26	0.000000000000000	0.712041322514516	0.000000000000000	3.350580034762859	0.000000000000000	24.577089526606393	0.000000000000000	73.730795398348889	0.000000000000000	82.441885621364634	0.000000000000000	84.569598600594531	0.000000000000000	85.412055393494484	0.000000000000000	86.119564156689336	0.000000000000000	87.764273304957953	0.000000000000000	87.097578837091262	0.000000000000000	84.610190640015929	0.000000000000000	86.824008806392285	0.000000000000000	83.929252715392622	0.000000000000000	86.053947985429645	0.000000000000000	84.401558088693477	0.000000000000000	87.112609103616236	0.000000000000000	86.370237190692535	0.000000000000000	85.432595577823434	0.000000000000000	86.607894567606280	0.000000000000000	85.914317774354913	0.000000000000000	84.846443697887793	0.000000000000000	82.313492844812870	0.000000000000000	72.988364269547347	0.000000000000000	22.511295521911013	0.000000000000000	2.966401066413316	0.000000000000000	0.747725016706932	0.000000000000000
-4.0	25	0.484681414729677	0.000000000000000	1.689661234300329	0.000000000000000	9.964946119941642	0.000000000000000	60.049971180112195	0.000000000000000	86.452726217218981	0.000000000000000	90.477836235645782	0.000000000000000	90.548430206968334	0.000000000000000	90.874039718570387	0.000000000000000	93.779669470250312	0.000000000000000	93.157039599059743	0.000000000000000	92.704364968978183	0.000000000000000	91.921791442085095	0.000000000000000	91.516818510753538	0.000000000000000	93.249867245516810	0.000000000000000	92.555549934634911	0.000000000000000	91.469158433462866	0.000000000000000	93.833894133824430	0.000000000000000	92.342280221816480	0.000000000000000	92.075278183118272	0.000000000000000	92.875805035462236	0.000000000000000	92.362888519968081	0.000000000000000	91.024358194735342	0.000000000000000	86.983454458437606	0.000000000000000	55.324198656248278	0.000000000000000	7.514116861647928	0.000000000000000	1.467495042255422	0.000000000000000	0.465785226291141
-4.5	24	0.000000000000000	0.736451113878005	0.000000000000000	2.929175243351864	0.000000000000000	25.453622895792943	0.000000000000000	73.516354158724042	0.000000000000000	81.685114772326060	0.000000000000000	83.482359827099415	0.000000000000000	84.504100038015835	0.000000000000000	85.427258569835672	0.000000000000000	86.563277792639610	0.000000000000000	86.512707152104156	0.000000000000000	87.150193970707690	0.000000000000000	86.112547061403575	0.000000000000000	86.545486442416660	0.000000000000000	86.141951544246439	0.000000000000000	86.718912051280469	0.000000000000000	86.118647196297658	0.000000000000000	86.582327428788972	0.000000000000000	86.144901658124226	0.000000000000000	85.528305809045889	0.000000000000000	86.458651956903836	0.000000000000000	86.160766122207590	0.000000000000000	84.345178138484698	0.000000000000000	72.181183379120128	0.000000000000000	23.582891542462093	0.000000000000000	3.050121931157056	0.000000000000000	0.715633299156175	0.000000000000000
-5.0	23	0.464212319559911	0.000000000000000	1.551476977553491	0.000000000000000	10.039114267124503	0.000000000000000	60.574640416038257	0.000000000000000	86.034427473074118	0.000000000000000	90.078497495516928	0.000000000000000	89.158902743826474	0.000000000000000	90.311375750638234	0.000000000000000	91.744993260069265	0.000000000000000	92.244883773253946	0.000000000000000	94.522977532708211	0.000000000000000	92.200647172991538	0.000000000000000	92.196616608103497	0.000000000000000	93.882203194094572	0.000000000000000	92.548373934432433	0.000000000000000	93.026975874773015	0.000000000000000	91.726884212750704	0.000000000000000	93.442657043886896	0.000000000000000	91.285164197509005	0.000000000000000	91.696622929608651	0.000000000000000	91.073972595671279	0.000000000000000	91.539145567860544	0.000000000000000	85.861755363301697	0.000000000000000	55.334121095595052	0.000000000000000	8.027097874570496	0.000000000000000	1.468444364153585	0.000000000000000	0.432317734961834
-5.5	22	0.000000000000000	0.745567194088441	0.000000000000000	3.346652219887471	0.000000000000000	25.998680846514738	0.000000000000000	73.302963954023113	0.000000000000000	81.913212997181432	0.000000000000000	83.596607010725450	0.000000000000000	84.799753747281670	0.000000000000000	87.609814754003864	0.000000000000000	85.917077106416841	0.000000000000000	84.501051394636320	0.000000000000000	85.204661920058342	0.000000000000000	85.377750274547452	0.000000000000000	84.994024443255142	0.000000000000000	85.255256142615295	0.000000000000000	85.780019778263011	0.000000000000000	86.990803873559045	0.000000000000000	85.288952404240817	0.000000000000000	85.599638994203985	0.000000000000000	85.338581902721884	0.000000000000000	85.078614077531284	0.000000000000000	84.876110316183272	0.000000000000000	82.126146819598247	0.000000000000000	71.078515359062422	0.000000000000000	23.035789191701671	0.000000000000000	3.340812808101097	0.000000000000000	0.807536830178015	0.000000000000000
-6.0	21	0.465781077610814	0.000000000000000	1.579476259407326	0.000000000000000	10.019058482902670	0.000000000000000	58.954180679599745	0.000000000000000	84.371177375969992	0.000000000000000	88.476034647300722	0.000000000000000	91.226781542722506	0.000000000000000	91.160943216056992	0.000000000000000	90.455217369867896	0.000000000000000	92.046941022479373	0.000000000000000	92.749127110207098	0.000000000000000	92.233616463103061	0.000000000000000	93.467983059184505	0.000000000000000	92.471677057900109	0.000000000000000	92.946038479306864	0.000000000000000	92.411509399375703	0.000000000000000	93.567247944476605	0.000000000000000	92.349993084365934	0.000000000000000	91.639181338386905	0.000000000000000	92.695925323019281	0.000000000000000	91.390968592766043	0.000000000000000	89.662896059587183	0.000000000000000	86.603624261682342	0.000000000000000	53.425823659276716	0.000000000000000	8.318830887557043	0.000000000000000	1.413266973660750	0.000000000000000	0.411639486923500
-6.5	20	0.000000000000000	0.704955456141304	0.000000000000000	3.547058323113588	0.000000000000000	25.134738234855362	0.000000000000000	71.489487543668602	0.000000000000000	78.797129381780252	0.000000000000000	83.805084696945130	0.000000000000000	84.476333061241888	0.000000000000000	84.262645757829972	0.000000000000000	87.438082957462981	0.000000000000000	86.529982891201058	0.000000000000000	85.647500862943403	0.000000000000000	84.435130831634552	0.000000000000000	86.825172378364925	0.000000000000000	85.104601193808946	0.000000000000000	83.747405998315358	0.000000000000000	84.962729256502513	0.000000000000000	86.615276226443626	0.000000000000000	85.955754323685966	0.000000000000000	84.277827598018362	0.000000000000000	84.438540960692762	0.000000000000000	85.081646742891408	0.000000000000000	79.966620160771868	0.000000000000000	72.179211178722696	0.000000000000000	22.355263862192828	0.000000000000000	3.004648750439279	0.000000000000000	0.706983018415923	0.000000000000000
-7.0	19	0.497679406534048	0.000000000000000	1.634029087303725	0.000000000000000	10.363088037046735	0.000000000000000	58.308142372906225	0.000000000000000	83.538452525130353	0.000000000000000	88.860720003548110	0.000000000000000	90.613717285621689	0.000000000000000	91.170672266740539	0.000000000000000	92.192876235487887	0.000000000000000	89.910815944122632	0.000000000000000	91.313707502735525	0.000000000000000	91.214355572214743	0.000000000000000	92.977708253513654	0.000000000000000	91.990419208644170	0.000000000000000	92.610162252319611	0.000000000000000	90.853607286883062	0.000000000000000	91.294960466236319	0.000000000000000	91.790365575306396	0.000000000000000	91.137478622101511	0.000000000000000	91.170767653874989	0.000000000000000	90.404343986477912	0.000000000000000	88.632294066399524	0.000000000000000	85.021252580529790	0.000000000000000	52.570272561634148	0.000000000000000	7.638216030574927	0.000000000000000	1.320321956116460	0.000000000000000	0.433290446861798
-7.5	18	0.000000000000000	0.778219067590461	0.000000000000000	3.419782163744121	0.000000000000000	25.403807883792627	0.000000000000000	69.085398926287297	0.000000000000000	77.851582715527385	0.000000000000000	80.966733067354610	0.000000000000000	83.732969364353409	0.000000000000000	83.235640818587981	0.000000000000000	83.432505695351296	0.000000000000000	83.526747325003001	0.000000000000000	84.463587842655897	0.000000000000000	85.472503119558098	0.000000000000000	84.782868464689940	0.000000000000000	86.076679875924228	0.000000000000000	83.506406400009013	0.000000000000000	85.637617435275430	0.000000000000000	84.476285880965079	0.000000000000000	83.855584307405678	0.000000000000000	84.426803753154203	0.000000000000000	82.971360322824253	0.000000000000000	82.950854136820595	0.000000000000000	80.892141692176338	0.000000000000000	70.864722819558978	0.000000000000000	21.222322394825678	0.000000000000000	2.852829277546695	0.000000000000000	0.661664641477623	0.000000000000000
-8.0	17	0.445567053612488	0.000000000000000	1.707080545374887	0.000000000000000	10.354725890960736	0.000000000000000	58.999461850405162	0.000000000000000	81.413316160008435	0.000000000000000	86.872351017580854	0.000000000000000	89.980161999852058	0.000000000000000	87.749637282689008	0.000000000000000	89.304002698695669	0.000000000000000	88.880211476078827	0.000000000000000	89.637700975095370	0.000000000000000	90.540278002178368	0.000000000000000	90.589535834560863	0.000000000000000	88.283921971197174	0.000000000000000	90.798868267907750	0.000000000000000	89.340704171589749	0.000000000000000	89.056795214503509	0.000000000000000	90.123327283769910	0.000000000000000	89.461551192648258	0.000000000000000	89.589408996637175	0.000000000000000	88.828438804855480	0.000000000000000	86.806125741481296	0.000000000000000	82.517480276732968	0.000000000000000	49.513601117242921	0.000000000000000	8.234649734765535	0.000000000000000	1.339211919096919	0.000000000000000	0.429045987298873
-8.5	16	0.000000000000000	0.660761417232089	0.000000000000000	3.411852042126380	0.000000000000000	23.235708898174376	0.000000000000000	67.450095588863633	0.000000000000000	77.095600021989995	0.000000000000000	79.291318541071107	0.000000000000000	80.281089539136332	0.000000000000000	82.543795234943673	0.000000000000000	83.019928915732280	0.000000000000000	81.347773980807844	0.000000000000000	81.281172481236410	0.000000000000000	81.802791383239537	0.000000000000000	81.074119774330413	0.000000000000000	82.475361979347866	0.000000000000000	83.111377221290994	0.000000000000000	81.947524515758701	0.000000000000000	82.499558278733090	0.000000000000000	83.288461926994472	0.000000000000000	80.479533949595663	0.000000000000000	81.968078303222256	0.000000000000000	81.069198246837573	0.000000000000000	78.495757154629743	0.000000000000000	68.880168849601318	0.000000000000000	21.413608280890546	0.000000000000000	2.811391733065767	0.000000000000000	0.684383192409059	0.000000000000000
