7.5	48	0.000000000000000	2.886528622239093	0.000000000000000	5.879462375704178	0.000000000000000	58.486738513214711	0.000000000000000	86.584102436771104	0.000000000000000	86.911141678856168	0.000000000000000	91.378397074384452	0.000000000000000	91.030854218103414	0.000000000000000	90.187525813195961	0.000000000000000	90.337291513966207	0.000000000000000	89.232716247587177	0.000000000000000	89.378765369660073	0.000000000000000	88.193349861211061	0.000000000000000	89.295727671707070	0.000000000000000	89.797103529763120	0.000000000000000	88.669718295466652	0.000000000000000	90.826139891441215	0.000000000000000	91.463991097673642	0.000000000000000	89.724333102838983	0.000000000000000	89.556353056040905	0.000000000000000	90.048631640795591	0.000000000000000	90.457609625778815	0.000000000000000	90.365017860636314	0.000000000000000	87.555744958733243	0.000000000000000	78.217846147102875	0.000000000000000	8.155896539386713	0.000000000000000	3.247364443994500	0.000000000000000
7.0	47	2.428190274434174	0.000000000000000	4.228893311267316	0.000000000000000	17.161383086369291	0.000000000000000	83.877185591390031	0.000000000000000	88.576453310431589	0.000000000000000	90.288000972959594	0.000000000000000	89.074906483674837	0.000000000000000	90.161539138032509	0.000000000000000	88.631772383274793	0.000000000000000	90.460464074872505	0.000000000000000	89.013264104120893	0.000000000000000	90.343852428410656	0.000000000000000	89.309282027677625	0.000000000000000	88.904485722557340	0.000000000000000	88.785597052238558	0.000000000000000	90.015547535983941	0.000000000000000	90.168058134682525	0.000000000000000	89.224568567933758	0.000000000000000	89.478886922565152	0.000000000000000	88.888972066850130	0.000000000000000	90.525202393906909	0.000000000000000	90.483607249457577	0.000000000000000	89.320084047061258	0.000000000000000	87.461103650441032	0.000000000000000	33.127304863692210	0.000000000000000	4.574489529219994	0.000000000000000	2.555083321431205
6.5	46	0.000000000000000	3.095131827051909	0.000000000000000	6.133923368292032	0.000000000000000	62.229862736524382	0.000000000000000	87.088569665739200	0.000000000000000	89.719794029913970	0.000000000000000	87.876029804878669	0.000000000000000	88.491577892897524	0.000000000000000	91.274776416223290	0.000000000000000	90.139113008436155	0.000000000000000	88.589565025295414	0.000000000000000	89.362644185604523	0.000000000000000	90.700984128487690	0.000000000000000	87.970862698794292	0.000000000000000	89.170207781115664	0.000000000000000	89.059738805453122	0.000000000000000	88.841231721501259	0.000000000000000	88.921568713451634	0.000000000000000	88.844246937622401	0.000000000000000	92.081174654811178	0.000000000000000	91.501660545628539	0.000000000000000	91.000631565083765	0.000000000000000	89.892069769578725	0.000000000000000	89.037715965840079	0.000000000000000	77.288491275585486	0.000000000000000	8.223998879900329	0.000000000000000	3.329846857502156	0.000000000000000
6.0	45	2.607351617485607	0.000000000000000	4.247167106813958	0.000000000000000	18.664092472841986	0.000000000000000	85.262612856596363	0.000000000000000	88.686473140936002	0.000000000000000	89.119333105193377	0.000000000000000	89.291841669005663	0.000000000000000	88.869173869390863	0.000000000000000	88.650828773046626	0.000000000000000	89.064367606931029	0.000000000000000	89.888187859708893	0.000000000000000	88.755323711712080	0.000000000000000	90.149061575648460	0.000000000000000	89.281939420032842	0.000000000000000	90.426866683322103	0.000000000000000	89.406229821568090	0.000000000000000	88.277555081391853	0.000000000000000	90.581803629881151	0.000000000000000	89.092602318259623	0.000000000000000	89.253848438911987	0.000000000000000	90.245216207955536	0.000000000000000	90.004531828043199	0.000000000000000	89.388844361715684	0.000000000000000	87.859298562217376	0.000000000000000	28.968029247783683	0.000000000000000	4.703516352037615	0.000000000000000	2.664695657820758
5.5	44	0.000000000000000	3.029374849536270	0.000000000000000	6.159986176322993	0.000000000000000	61.741022597560260	0.000000000000000	89.209288457994589	0.000000000000000	90.054176558110015	0.000000000000000	89.821091922078324	0.000000000000000	90.278580501200992	0.000000000000000	88.348138222274869	0.000000000000000	88.766000482322255	0.000000000000000	90.116102643402655	0.000000000000000	88.520794628461957	0.000000000000000	87.132994093539494	0.000000000000000	88.623291043136916	0.000000000000000	89.975123514728409	0.000000000000000	89.929621514301786	0.000000000000000	89.036998451583727	0.000000000000000	89.173254967487352	0.000000000000000	89.252391034490429	0.000000000000000	91.303279352002406	0.000000000000000	90.641694233957551	0.000000000000000	92.494741840289677	0.000000000000000	90.754032992144317	0.000000000000000	87.101023476406340	0.000000000000000	75.944383624880047	0.000000000000000	7.872108934649596	0.000000000000000	3.410085924623842	0.000000000000000
5.0	43	2.524385056907432	0.000000000000000	4.394647735822921	0.000000000000000	17.980122568696551	0.000000000000000	84.882540738974782	0.000000000000000	87.905956079128131	0.000000000000000	88.557766332180492	0.000000000000000	88.199776326114986	0.000000000000000	90.150452000842989	0.000000000000000	89.597062748794627	0.000000000000000	88.427299874176455	0.000000000000000	88.231025313304499	0.000000000000000	88.782834652039298	0.000000000000000	88.435604314241715	0.000000000000000	88.056693089069299	0.000000000000000	88.558903373724178	0.000000000000000	89.254632571418938	0.000000000000000	88.782820151632492	0.000000000000000	90.188851274672373	0.000000000000000	88.874968689486863	0.000000000000000	89.277389540573822	0.000000000000000	89.828792091916654	0.000000000000000	90.034836143495099	0.000000000000000	89.964085623030599	0.000000000000000	86.152814423854124	0.000000000000000	30.150044337383786	0.000000000000000	4.799510863334945	0.000000000000000	2.624420305218836
4.5	42	0.000000000000000	3.097813519449637	0.000000000000000	6.379285665077714	0.000000000000000	63.230181342175108	0.000000000000000	88.305310127086571	0.000000000000000	90.503511216487226	0.000000000000000	89.917727432184108	0.000000000000000	89.026188083007881	0.000000000000000	89.128215285128533	0.000000000000000	89.975194842511826	0.000000000000000	90.240569226141375	0.000000000000000	89.298417582284017	0.000000000000000	90.861283012620163	0.000000000000000	88.719163404212424	0.000000000000000	88.448864096045014	0.000000000000000	89.899104087308743	0.000000000000000	88.710196049562683	0.000000000000000	88.967532026365603	0.000000000000000	90.537087901943494	0.000000000000000	91.685475313626355	0.000000000000000	89.025195397531931	0.000000000000000	90.508721388667070	0.000000000000000	89.292541176249870	0.000000000000000	88.564033305549259	0.000000000000000	77.235874219200994	0.000000000000000	8.268513030275377	0.000000000000000	3.419588141299297	0.000000000000000
4.0	41	2.553579601383712	0.000000000000000	4.391199367648545	0.000000000000000	18.600963393050371	0.000000000000000	85.252028428429639	0.000000000000000	89.106579368285765	0.000000000000000	87.907475807009362	0.000000000000000	89.429358394628039	0.000000000000000	89.433740661760595	0.000000000000000	89.581392638902500	0.000000000000000	88.230555314056573	0.000000000000000	88.405680452612927	0.000000000000000	90.001072124987900	0.000000000000000	89.563954062306280	0.000000000000000	88.604739863199299	0.000000000000000	89.544366033521939	0.000000000000000	89.327247622851985	0.000000000000000	88.924866567883782	0.000000000000000	88.743082415386041	0.000000000000000	90.007570493263415	0.000000000000000	88.998795973497565	0.000000000000000	90.206648074490786	0.000000000000000	90.564432006012879	0.000000000000000	90.158174958902961	0.000000000000000	87.135949954323877	0.000000000000000	29.794634057443108	0.000000000000000	4.800306260288948	0.000000000000000	2.630963237085589
3.5	40	0.000000000000000	3.214458027689253	0.000000000000000	6.380009759416422	0.000000000000000	64.665609127537337	0.000000000000000	88.995064964030618	0.000000000000000	88.719414970922827	0.000000000000000	88.816118803725544	0.000000000000000	87.884075060106667	0.000000000000000	88.647419003110912	0.000000000000000	90.411283135240097	0.000000000000000	89.276957312814631	0.000000000000000	88.738121400177505	0.000000000000000	89.020903758562028	0.000000000000000	91.291446861059654	0.000000000000000	88.809919795637597	0.000000000000000	88.778635185277764	0.000000000000000	87.936332997396150	0.000000000000000	89.482839147749345	0.000000000000000	91.191589388858986	0.000000000000000	88.587109517845946	0.000000000000000	90.449416139943295	0.000000000000000	92.997833926855435	0.000000000000000	91.004844804028849	0.000000000000000	88.608266117990155	0.000000000000000	76.349120388041257	0.000000000000000	7.884333734801713	0.000000000000000	3.417653712161470	0.000000000000000
3.0	39	2.656626962374186	0.000000000000000	4.586956654573117	0.000000000000000	19.236810966270248	0.000000000000000	85.283815123769358	0.000000000000000	89.278094100804097	0.000000000000000	90.015606912346300	0.000000000000000	89.395904832329663	0.000000000000000	88.055026588119063	0.000000000000000	89.423329444507658	0.000000000000000	88.404256812306286	0.000000000000000	89.317239129018688	0.000000000000000	88.069195384548010	0.000000000000000	89.335654008180441	0.000000000000000	90.028397331947218	0.000000000000000	89.270074139360460	0.000000000000000	89.397638473555645	0.000000000000000	89.159953360081261	0.000000000000000	88.376664195008487	0.000000000000000	89.028732903891978	0.000000000000000	89.131449450922631	0.000000000000000	90.604947625884563	0.000000000000000	89.925504656356395	0.000000000000000	89.497866150749189	0.000000000000000	86.433026909189564	0.000000000000000	28.429492434485706	0.000000000000000	4.774510750251737	0.000000000000000	2.672953892371226
2.5	38	0.000000000000000	3.138993355449701	0.000000000000000	6.254211676223059	0.000000000000000	64.176713995965471	0.000000000000000	88.271975084643358	0.000000000000000	89.882104418535064	0.000000000000000	89.004404153491905	0.000000000000000	88.440563694849232	0.000000000000000	90.228610759732391	0.000000000000000	87.520346416526735	0.000000000000000	89.198848003630971	0.000000000000000	89.645046554777423	0.000000000000000	89.735456014909190	0.000000000000000	88.057606369221006	0.000000000000000	89.380590150005503	0.000000000000000	88.569131433671657	0.000000000000000	87.026348924649099	0.000000000000000	89.642952547646516	0.000000000000000	87.448466902098303	0.000000000000000	90.134596065754806	0.000000000000000	89.815946240448241	0.000000000000000	90.385878635088531	0.000000000000000	89.881196678425582	0.000000000000000	88.170779902678873	0.000000000000000	79.338859446781797	0.000000000000000	7.600531017035640	0.000000000000000	3.409809269293803	0.000000000000000
2.0	37	2.639776465375095	0.000000000000000	4.465325443142090	0.000000000000000	20.266504583913310	0.000000000000000	84.364688943191595	0.000000000000000	88.143186686686420	0.000000000000000	88.844381270109409	0.000000000000000	88.414228765873517	0.000000000000000	89.150132239141769	0.000000000000000	89.074045129647601	0.000000000000000	89.882445807811905	0.000000000000000	88.555040190376928	0.000000000000000	89.458202785628785	0.000000000000000	89.372578310991358	0.000000000000000	89.251528869297047	0.000000000000000	90.437063027020415	0.000000000000000	89.071893958748831	0.000000000000000	89.125209066342848	0.000000000000000	89.400118544212930	0.000000000000000	89.795733267682735	0.000000000000000	89.454953519440451	0.000000000000000	90.427758457685087	0.000000000000000	90.390008749344844	0.000000000000000	89.447916527905022	0.000000000000000	86.920790010394001	0.000000000000000	27.093379688720582	0.000000000000000	4.688427044878359	0.000000000000000	2.594278593853486
1.5	36	0.000000000000000	3.247048663775708	0.000000000000000	6.427852613536531	0.000000000000000	65.257385009015650	0.000000000000000	86.642715885988252	0.000000000000000	88.329441339298455	0.000000000000000	88.823671080809973	0.000000000000000	89.561687340856551	0.000000000000000	89.012807471968031	0.000000000000000	89.902712733938316	0.000000000000000	88.880779093746682	0.000000000000000	89.321909967179195	0.000000000000000	89.646526798984695	0.000000000000000	91.142870701595555	0.000000000000000	89.979005011507212	0.000000000000000	89.366801904564014	0.000000000000000	90.149366911037944	0.000000000000000	88.999544803415688	0.000000000000000	90.337322990991055	0.000000000000000	90.085210262972211	0.000000000000000	90.081126559138795	0.000000000000000	88.736621841294806	0.000000000000000	90.915636648636038	0.000000000000000	89.165228589300995	0.000000000000000	74.652720719149201	0.000000000000000	7.677704551404529	0.000000000000000	3.459517105283380	0.000000000000000
1.0	35	2.613447195600116	0.000000000000000	4.540142341208878	0.000000000000000	21.155595476405221	0.000000000000000	84.242978672057760	0.000000000000000	89.350099802201626	0.000000000000000	89.327533376508924	0.000000000000000	89.182250800351099	0.000000000000000	87.822241098049943	0.000000000000000	88.372596826685538	0.000000000000000	89.331482611241384	0.000000000000000	89.098882898073683	0.000000000000000	89.082737394292195	0.000000000000000	89.547466802113490	0.000000000000000	89.316368947017480	0.000000000000000	89.553513101644995	0.000000000000000	88.919802586284845	0.000000000000000	88.951092903103671	0.000000000000000	88.895856036787805	0.000000000000000	89.483237858349739	0.000000000000000	89.825730985868006	0.000000000000000	90.995906347697726	0.000000000000000	88.751960614704316	0.000000000000000	89.205443497674921	0.000000000000000	86.368817608258411	0.000000000000000	25.786564579828305	0.000000000000000	4.747928970539455	0.000000000000000	2.648624312580659
0.5	34	0.000000000000000	3.211221415660518	0.000000000000000	6.481859189459462	0.000000000000000	65.243597404167517	0.000000000000000	88.396516916179934	0.000000000000000	89.796008930297461	0.000000000000000	89.440954514003096	0.000000000000000	88.012684539614298	0.000000000000000	90.311200261327684	0.000000000000000	87.938107079736028	0.000000000000000	89.070385384557881	0.000000000000000	87.411736654656877	0.000000000000000	89.147553014957168	0.000000000000000	89.972176899724232	0.000000000000000	90.699301310194954	0.000000000000000	91.384987734060175	0.000000000000000	90.178559889651780	0.000000000000000	89.664746550736069	0.000000000000000	88.073105374108223	0.000000000000000	87.883668134113108	0.000000000000000	89.601412386947644	0.000000000000000	90.430183847395014	0.000000000000000	90.431294160101231	0.000000000000000	90.164562537893033	0.000000000000000	78.042835226066629	0.000000000000000	7.727948110975813	0.000000000000000	3.384343002895010	0.000000000000000
0.0	33	2.618973611263667	0.000000000000000	4.517365524142211	0.000000000000000	21.860129083100922	0.000000000000000	85.026483648372704	0.000000000000000	88.264674423976459	0.000000000000000	88.777076902999170	0.000000000000000	89.218278610979240	0.000000000000000	88.606878080239483	0.000000000000000	88.282129158255614	0.000000000000000	88.694539357450722	0.000000000000000	89.608211741548160	0.000000000000000	88.793370345647332	0.000000000000000	89.698831348836379	0.000000000000000	89.383802415165036	0.000000000000000	90.062755468332270	0.000000000000000	90.304472449733368	0.000000000000000	89.808129005799373	0.000000000000000	89.623571771973204	0.000000000000000	89.567712678701241	0.000000000000000	90.130370141562409	0.000000000000000	88.869860990496292	0.000000000000000	90.309565663614706	0.000000000000000	88.496151481852522	0.000000000000000	87.825270266351211	0.000000000000000	25.107016757488026	0.000000000000000	4.562377109522163	0.000000000000000	2.642588832958832
-0.5	32	0.000000000000000	3.148412907583983	0.000000000000000	6.664301390027089	0.000000000000000	66.840584668936643	0.000000000000000	88.398541583726598	0.000000000000000	91.311875992701914	0.000000000000000	89.158553328598629	0.000000000000000	89.548663287798320	0.000000000000000	89.257120457590119	0.000000000000000	88.423923736204628	0.000000000000000	87.345160810351842	0.000000000000000	87.862329370661428	0.000000000000000	89.524219664095099	0.000000000000000	90.650042058347893	0.000000000000000	90.181599064487557	0.000000000000000	93.524376122909260	0.000000000000000	89.902558462139183	0.000000000000000	90.700853254473159	0.000000000000000	87.941767430971723	0.000000000000000	88.633908631269435	0.000000000000000	89.604863638278985	0.000000000000000	87.529179788624305	0.000000000000000	92.075925056416722	0.000000000000000	90.509267949645164	0.000000000000000	75.618405572239681	0.000000000000000	7.652436021479975	0.000000000000000	3.473442152528585	0.000000000000000
-1.0	31	2.667526064648751	0.000000000000000	4.530620640118454	0.000000000000000	21.056467556814329	0.000000000000000	85.323616362311398	0.000000000000000	88.300674905844204	0.000000000000000	87.657407214568678	0.000000000000000	89.520180698987659	0.000000000000000	88.365216747814486	0.000000000000000	89.635102625114911	0.000000000000000	88.652720519178374	0.000000000000000	88.030630351013215	0.000000000000000	88.578399068108752	0.000000000000000	89.740292257758782	0.000000000000000	89.244387947546514	0.000000000000000	89.662709522842917	0.000000000000000	89.100824285785166	0.000000000000000	89.380576740268950	0.000000000000000	88.224620616494732	0.000000000000000	90.204579742951196	0.000000000000000	88.658085397390593	0.000000000000000	89.992496779552198	0.000000000000000	89.126954904463830	0.000000000000000	88.875780780344201	0.000000000000000	86.034535391649342	0.000000000000000	23.727838757652158	0.000000000000000	4.543282709797933	0.000000000000000	2.703128914601125
-1.5	30	0.000000000000000	3.241918878797209	0.000000000000000	6.598101460772980	0.000000000000000	67.856936620327502	0.000000000000000	87.627040476012596	0.000000000000000	89.796854071794257	0.000000000000000	88.425877108951411	0.000000000000000	89.277267318537255	0.000000000000000	89.095398931555422	0.000000000000000	90.057571501257939	0.000000000000000	89.256353443388207	0.000000000000000	88.451723695428157	0.000000000000000	90.425318024415887	0.000000000000000	89.889108297237101	0.000000000000000	89.431632603252069	0.000000000000000	89.912443930939816	0.000000000000000	88.621538938718786	0.000000000000000	90.588899121786042	0.000000000000000	90.702155020632418	0.000000000000000	87.990241009111145	0.000000000000000	90.904162596505856	0.000000000000000	91.798043875427140	0.000000000000000	89.537586951922506	0.000000000000000	90.055798115023237	0.000000000000000	74.192331142587037	0.000000000000000	7.501293523539263	0.000000000000000	3.365391784719752	0.000000000000000
-2.0	29	2.632585080428345	0.000000000000000	4.539373929039682	0.000000000000000	22.256489323913364	0.000000000000000	86.164030612778305	0.000000000000000	87.782595086961081	0.000000000000000	88.649411915553230	0.000000000000000	88.646677706528479	0.000000000000000	90.354721768898116	0.000000000000000	87.962139153328678	0.000000000000000	88.455603168893802	0.000000000000000	88.533491062376868	0.000000000000000	89.603755157004898	0.000000000000000	89.334324394187448	0.000000000000000	89.031843265410728	0.000000000000000	89.402526081803273	0.000000000000000	88.868159944808369	0.000000000000000	89.344205301656842	0.000000000000000	89.704231902112696	0.000000000000000	89.049502147090024	0.000000000000000	89.354626768550560	0.000000000000000	90.908416454381467	0.000000000000000	90.198124257927873	0.000000000000000	90.697024693965830	0.000000000000000	87.581909900990610	0.000000000000000	23.954066587487752	0.000000000000000	4.534623252234069	0.000000000000000	2.630191627117260
-2.5	28	0.000000000000000	3.305433322460054	0.000000000000000	6.633168177812080	0.000000000000000	70.121480310983813	0.000000000000000	90.412486256146295	0.000000000000000	88.610539708551585	0.000000000000000	90.085974430117503	0.000000000000000	90.622198207332588	0.000000000000000	88.087713340714046	0.000000000000000	88.419613339784334	0.000000000000000	91.229407476556602	0.000000000000000	89.006359863301952	0.000000000000000	88.083696967885317	0.000000000000000	90.404827205780862	0.000000000000000	89.369826156445072	0.000000000000000	89.287711016081801	0.000000000000000	89.611819951635766	0.000000000000000	89.794381345529303	0.000000000000000	89.364310235787784	0.000000000000000	87.224196388330071	0.000000000000000	90.317931471751663	0.000000000000000	91.282273151430488	0.000000000000000	89.932689365392520	0.000000000000000	89.967524584225345	0.000000000000000	74.671652427354474	0.000000000000000	7.287852833837505	0.000000000000000	3.311434817047242	0.000000000000000
-3.0	27	2.569440272719049	0.000000000000000	4.489434366294051	0.000000000000000	23.769368345277126	0.000000000000000	86.049590192002199	0.000000000000000	88.613982866823406	0.000000000000000	89.310871650567847	0.000000000000000	89.679190275522771	0.000000000000000	88.494794147098077	0.000000000000000	88.416640263759774	0.000000000000000	89.033207866830182	0.000000000000000	88.927637689627247	0.000000000000000	88.588058169970552	0.000000000000000	89.757339663720529	0.000000000000000	88.466595104546585	0.000000000000000	89.521759206849580	0.000000000000000	89.653977591722665	0.000000000000000	89.208039955748902	0.000000000000000	89.055446013607991	0.000000000000000	88.909964832929617	0.000000000000000	90.332858964555399	0.000000000000000	91.190654454708621	0.000000000000000	90.356570959975016	0.000000000000000	90.506703447721691	0.000000000000000	86.619277299036241	0.000000000000000	25.430145176570363	0.000000000000000	4.471834966244490	0.000000000000000	2.630408243929375
-3.5	26	0.000000000000000	3.184898637163090	0.000000000000000	6.681087403888199	0.000000000000000	68.089071477199369	0.000000000000000	90.181296556220360	0.000000000000000	89.320954666248511	0.000000000000000	90.351660847833685	0.000000000000000	89.154695186562506	0.000000000000000	89.721741174001338	0.000000000000000	90.457037396874640	0.000000000000000	90.456749298049047	0.000000000000000	87.816716027891218	0.000000000000000	91.001506474253759	0.000000000000000	88.181876387732913	0.000000000000000	89.784876595616907	0.000000000000000	89.244416616097979	0.000000000000000	89.546590145430940	0.000000000000000	88.529668500420669	0.000000000000000	88.909466916258950	0.000000000000000	90.203481265762790	0.000000000000000	91.092419880229841	0.000000000000000	90.800881396808180	0.000000000000000	90.802367422370367	0.000000000000000	89.598175393177357	0.000000000000000	72.515747018011325	0.000000000000000	6.857591144055712	0.000000000000000	3.346468950291632	0.000000000000000
-4.0	25	2.561843391378571	0.000000000000000	4.620610271062345	0.000000000000000	23.579834888807099	0.000000000000000	84.889399570772227	0.000000000000000	88.306538256335955	0.000000000000000	89.003329015312161	0.000000000000000	88.940286015387940	0.000000000000000	88.663676509970529	0.000000000000000	89.410287866223740	0.000000000000000	89.456481389798967	0.000000000000000	89.032760890262821	0.000000000000000	88.963152942689845	0.000000000000000	88.568351766856253	0.000000000000000	89.430639655528196	0.000000000000000	88.707616282203830	0.000000000000000	88.702620656942187	0.000000000000000	88.954587958769437	0.000000000000000	88.992954160693159	0.000000000000000	88.787955656002964	0.000000000000000	89.239268257068602	0.000000000000000	89.905851257232896	0.000000000000000	90.436539431023704	0.000000000000000	90.019294730009008	0.000000000000000	87.506064697140857	0.000000000000000	21.323304268401216	0.000000000000000	4.541035803815881	0.000000000000000	2.565372905686714
-4.5	24	0.000000000000000	3.138685767752650	0.000000000000000	6.389923975211130	0.000000000000000	70.565990945431622	0.000000000000000	89.184805903091785	0.000000000000000	88.492920695910115	0.000000000000000	88.710139188029984	0.000000000000000	87.419718338444426	0.000000000000000	88.921834778241973	0.000000000000000	90.532707850109247	0.000000000000000	88.778692667119657	0.000000000000000	89.944129055556459	0.000000000000000	89.377419300908983	0.000000000000000	90.037842703677498	0.000000000000000	89.553115954187163	0.000000000000000	91.013781097494586	0.000000000000000	88.536657985615037	0.000000000000000	89.507507388447266	0.000000000000000	89.222575284267378	0.000000000000000	88.716999806335650	0.000000000000000	90.785905138393417	0.000000000000000	91.916537126085402	0.000000000000000	91.715419900466571	0.000000000000000	89.614739495590598	0.000000000000000	72.314269266776762	0.000000000000000	6.905492144575624	0.000000000000000	3.254777784569259	0.000000000000000
-5.0	23	2.623588263606601	0.000000000000000	4.436787293579875	0.000000000000000	24.228582434941689	0.000000000000000	85.575585519845944	0.000000000000000	89.542200504201091	0.000000000000000	89.281797346838545	0.000000000000000	87.618467231779064	0.000000000000000	88.080799518139372	0.000000000000000	89.176002333063565	0.000000000000000	88.265030306652719	0.000000000000000	89.442317568412889	0.000000000000000	88.336685081325868	0.000000000000000	88.347929755207758	0.000000000000000	90.233146002809349	0.000000000000000	88.249309014064025	0.000000000000000	89.498350627772325	0.000000000000000	88.531528317324970	0.000000000000000	89.417071405444560	0.000000000000000	88.309703814989092	0.000000000000000	89.839074163238280	0.000000000000000	89.708022955376848	0.000000000000000	90.127749064662453	0.000000000000000	89.486390003852264	0.000000000000000	86.417139714940291	0.000000000000000	21.710324093290669	0.000000000000000	4.502655620225529	0.000000000000000	2.519175647871155
-5.5	22	0.000000000000000	3.124773515671413	0.000000000000000	6.708078554812463	0.000000000000000	70.772127467108348	0.000000000000000	89.528128568733763	0.000000000000000	89.691399395995617	0.000000000000000	88.785628147271822	0.000000000000000	89.487914053439411	0.000000000000000	92.027827412739185	0.000000000000000	89.941035723791785	0.000000000000000	87.923775648524455	0.000000000000000	88.629850926398376	0.000000000000000	89.116881043510091	0.000000000000000	88.698024733548351	0.000000000000000	88.642945089287352	0.000000000000000	90.598381331527818	0.000000000000000	90.744097479226568	0.000000000000000	89.473577589296511	0.000000000000000	89.528198929754652	0.000000000000000	90.208920308384748	0.000000000000000	91.066242734716084	0.000000000000000	92.033299000861376	0.000000000000000	90.791555991709600	0.000000000000000	88.259113693507032	0.000000000000000	74.057591703916529	0.000000000000000	6.983417837823540	0.000000000000000	3.275643274501602	0.000000000000000
-6.0	21	2.496816125280366	0.000000000000000	4.406836498471435	0.000000000000000	24.520873366435374	0.000000000000000	85.820494958277692	0.000000000000000	87.469087235519950	0.000000000000000	88.487335590666362	0.000000000000000	89.064826597998362	0.000000000000000	88.655540764582682	0.000000000000000	88.244616592199520	0.000000000000000	88.917304785563772	0.000000000000000	89.451181822878141	0.000000000000000	88.917959796689473	0.000000000000000	89.827323538197163	0.000000000000000	88.879784193924095	0.000000000000000	88.301261981934388	0.000000000000000	89.065811800765786	0.000000000000000	90.260334743665055	0.000000000000000	88.705667965187061	0.000000000000000	88.422399186942030	0.000000000000000	90.166977982877498	0.000000000000000	90.015690273776272	0.000000000000000	89.186593087545930	0.000000000000000	90.447770563847982	0.000000000000000	85.603708736544590	0.000000000000000	21.403015262038959	0.000000000000000	4.302404982018403	0.000000000000000	2.451019658440633
-6.5	20	0.000000000000000	3.006570318897597	0.000000000000000	6.643253222365416	0.000000000000000	70.142169563737610	0.000000000000000	88.114067354175120	0.000000000000000	87.182735303294749	0.000000000000000	90.712882797896413	0.000000000000000	90.729227761412517	0.000000000000000	88.978504257798292	0.000000000000000	92.683489678512998	0.000000000000000	91.035716920867443	0.000000000000000	88.984280099728863	0.000000000000000	88.958018084817255	0.000000000000000	90.840446287813123	0.000000000000000	89.258362209238911	0.000000000000000	89.050588816634345	0.000000000000000	89.663222108861888	0.000000000000000	91.409739620658200	0.000000000000000	89.664036959551495	0.000000000000000	89.742199825545640	0.000000000000000	91.136567029761551	0.000000000000000	92.463029584082591	0.000000000000000	89.713763915981602	0.000000000000000	92.018267396677601	0.000000000000000	72.686731922765901	0.000000000000000	6.632625013824689	0.000000000000000	3.058416186698493	0.000000000000000
-7.0	19	2.438484865229193	0.000000000000000	4.363035279938992	0.000000000000000	25.297135524186871	0.000000000000000	84.055493975453501	0.000000000000000	87.959842262858743	0.000000000000000	88.810619304371926	0.000000000000000	89.485055440233708	0.000000000000000	89.896463120156767	0.000000000000000	89.489726830425511	0.000000000000000	88.222315199999656	0.000000000000000	88.844217999285874	0.000000000000000	88.594248939204675	0.000000000000000	89.717988066056179	0.000000000000000	89.109274338379635	0.000000000000000	89.293567375409893	0.000000000000000	88.211005807514709	0.000000000000000	88.928390351616287	0.000000000000000	89.334159376110534	0.000000000000000	88.744162936826626	0.000000000000000	89.830170993350265	0.000000000000000	89.582173063349629	0.000000000000000	89.533142664123375	0.000000000000000	89.121953493613375	0.000000000000000	86.238822718969061	0.000000000000000	20.055187681953484	0.000000000000000	4.097530721972403	0.000000000000000	2.380471529584338
-7.5	18	0.000000000000000	2.901393803219185	0.000000000000000	6.374558049605949	0.000000000000000	69.389430997804354	0.000000000000000	85.414163962140364	0.000000000000000	85.833000912843772	0.000000000000000	88.487618861203757	0.000000000000000	88.620028740557515	0.000000000000000	87.895796517012968	0.000000000000000	88.846702353598175	0.000000000000000	86.841353095812806	0.000000000000000	89.433658534960969	0.000000000000000	91.416647873404855	0.000000000000000	89.352127751217282	0.000000000000000	90.246557525949441	0.000000000000000	88.596601326101222	0.000000000000000	89.810195252464638	0.000000000000000	89.675597351746688	0.000000000000000	88.890648427067887	0.000000000000000	90.129538037671367	0.000000000000000	89.732391139881400	0.000000000000000	90.630218940926127	0.000000000000000	89.672643500048252	0.000000000000000	89.023624271792727	0.000000000000000	70.112322159595180	0.000000000000000	6.152516544753799	0.000000000000000	2.808038444662483	0.000000000000000
-8.0	17	2.285389860009021	0.000000000000000	4.230645319303967	0.000000000000000	25.933507086936359	0.000000000000000	83.400694052191653	0.000000000000000	86.675284902617946	0.000000000000000	88.036333322858539	0.000000000000000	89.618749673144762	0.000000000000000	87.740100203169419	0.000000000000000	88.659327288709747	0.000000000000000	87.953304702802100	0.000000000000000	88.465176593708065	0.000000000000000	88.782022213699804	0.000000000000000	87.715795978145408	0.000000000000000	86.372835651645119	0.000000000000000	88.273329637524682	0.000000000000000	87.580670184482074	0.000000000000000	88.121708190464062	0.000000000000000	88.785684182021512	0.000000000000000	88.532441650519857	0.000000000000000	89.710543051753376	0.000000000000000	89.686346290578214	0.000000000000000	88.663350386527512	0.000000000000000	88.473849797846469	0.000000000000000	83.600165664738597	0.000000000000000	20.396510638127090	0.000000000000000	3.892420603838140	0.000000000000000	2.265417739157923
