-12.0	9	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3.504278434765888	0.000000000000000	2.515847835144057	0.000000000000000	3.212703906675640	0.000000000000000	3.206166073774957	0.000000000000000	2.766657052206519	0.000000000000000	3.040060250616928	0.000000000000000	3.031246995481204	0.000000000000000	1.919879498766144	0.000000000000000	4.289395250456687	0.000000000000000	4.072941704323302	0.000000000000000	2.791141877383585	0.000000000000000	2.675992693010287	0.000000000000000	3.577091946287216	0.000000000000000	3.375925391789251	0.000000000000000	2.463961798545012	0.000000000000000	2.649232445598180	0.000000000000000	2.860686472454572	0.000000000000000	2.758805243085601	0.000000000000000	2.558375797198987	0.000000000000000	4.270967535172900	0.000000000000000	3.298721276800308	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.5	8	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2.830272730186200	0.000000000000000	2.794827420440342	0.000000000000000	2.390218889209371	0.000000000000000	2.466173124379066	0.000000000000000	3.259301990193251	0.000000000000000	2.819536583020863	0.000000000000000	3.666762811268147	0.000000000000000	2.685414863955389	0.000000000000000	3.859276351632856	0.000000000000000	3.570938691792456	0.000000000000000	3.106560266641028	0.000000000000000	2.403999615421594	0.000000000000000	2.376470211197641	0.000000000000000	4.337916226003910	0.000000000000000	3.095407492869275	0.000000000000000	2.267314040316636	0.000000000000000	2.729352946832035	0.000000000000000	2.686055827965260	0.000000000000000	3.056821459475051	0.000000000000000	2.263372111655931	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.0	7	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2.392526359644906	0.000000000000000	2.183796429830465	0.000000000000000	2.368746594878698	0.000000000000000	2.854340928756850	0.000000000000000	3.124154728711983	0.000000000000000	2.530205428965163	0.000000000000000	2.437522033137839	0.000000000000000	2.677947633240394	0.000000000000000	2.559273146812806	0.000000000000000	2.800948626734609	0.000000000000000	2.506938435406852	0.000000000000000	3.651571964234208	0.000000000000000	3.100054481940839	0.000000000000000	3.136461237701503	0.000000000000000	3.098644361119123	0.000000000000000	3.126045572541102	0.000000000000000	2.925808415857450	0.000000000000000	2.418805884049611	0.000000000000000	2.961157581001827	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.5	6	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2.801525494343493	0.000000000000000	3.131205332820562	0.000000000000000	1.887190334262731	0.000000000000000	2.311604653398712	0.000000000000000	3.543377239368009	0.000000000000000	2.714482581803032	0.000000000000000	2.484216261256930	0.000000000000000	3.683940646732686	0.000000000000000	2.795308143447746	0.000000000000000	2.790853443579143	0.000000000000000	3.216549690734865	0.000000000000000	2.602313880075634	0.000000000000000	2.272505848796590	0.000000000000000	2.430727814633209	0.000000000000000	3.858379002019037	0.000000000000000	2.345960324327789	0.000000000000000	2.485434092875685	0.000000000000000	3.593308335736948	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.0	5	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2.424991186744864	0.000000000000000	3.595968336377912	0.000000000000000	2.437105406531423	0.000000000000000	2.965099509662533	0.000000000000000	2.456526616030510	0.000000000000000	3.095599782072237	0.000000000000000	3.547831939236612	0.000000000000000	3.057430375284428	0.000000000000000	3.831458513604461	0.000000000000000	2.969297823927187	0.000000000000000	3.801493446142999	0.000000000000000	2.611543761817774	0.000000000000000	4.766945486010960	0.000000000000000	4.187321731884754	0.000000000000000	2.909976604813640	0.000000000000000	2.954427458898183	0.000000000000000	3.165048232541743	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.5	4	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3.123994487709515	0.000000000000000	3.334166586546166	0.000000000000000	2.911226484632888	0.000000000000000	2.766144280998622	0.000000000000000	3.661571002788194	0.000000000000000	2.908951062397847	0.000000000000000	3.098323879114188	0.000000000000000	3.278050187481973	0.000000000000000	4.394833830080441	0.000000000000000	3.247764638015576	0.000000000000000	3.124443162516425	0.000000000000000	2.242957407941544	0.000000000000000	2.402653591000866	0.000000000000000	3.073678812934654	0.000000000000000	1.813094894721661	0.000000000000000	2.990417588052431	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-15.0	3	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3.127744127167260	0.000000000000000	3.895875396596481	0.000000000000000	3.056436881069128	0.000000000000000	3.677787392237926	0.000000000000000	2.156683652212928	0.000000000000000	2.821651764253437	0.000000000000000	3.580649296541999	0.000000000000000	2.781559465436016	0.000000000000000	2.423805403326603	0.000000000000000	3.138864852738519	0.000000000000000	3.146428228054995	0.000000000000000	4.519789763804762	0.000000000000000	3.599717975835657	0.000000000000000	2.619010992532769	0.000000000000000	3.183924622632439	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-15.5	2	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2.557895074191584	0.000000000000000	2.226548729288850	0.000000000000000	4.630356055507483	0.000000000000000	2.918084799538506	0.000000000000000	3.401916482389514	0.000000000000000	3.377848283818864	0.000000000000000	3.157645098227734	0.000000000000000	2.931993718552703	0.000000000000000	3.179982693971733	0.000000000000000	3.063199051373265	0.000000000000000	3.658911002147229	0.000000000000000	2.594910745761625	0.000000000000000	3.523218921257572	0.000000000000000	2.512546870493222	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-16.0	1	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2.978014934461430	0.000000000000000	3.388808768387655	0.000000000000000	3.500080120501234	0.000000000000000	2.664711726436561	0.000000000000000	2.356984905297567	0.000000000000000	2.439476973367945	0.000000000000000	2.437906611543762	0.000000000000000	2.698618722558728	0.000000000000000	2.518700124987982	0.000000000000000	3.101176168958113	0.000000000000000	2.848764541870974	0.000000000000000	3.623722078005320	0.000000000000000	3.590488094093517	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
	COL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53
	Xcm	-13.0	-12.5	-12.0	-11.5	-11.0	-10.5	-10.0	-9.5	-9.0	-8.5	-8.0	-7.5	-7.0	-6.5	-6.0	-5.5	-5.0	-4.5	-4.0	-3.5	-3.0	-2.5	-2.0	-1.5	-1.0	-0.5	0.0	0.5	1.0	1.5	2.0	2.5	3.0	3.5	4.0	4.5	5.0	5.5	6.0	6.5	7.0	7.5	8.0	8.5	9.0	9.5	10.0	10.5	11.0	11.5	12.0	12.5	13.0

Calibration Factors
Ycm	ROW	
16.0	65	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.860283000000000	0.000000000000000	1.319446000000000	0.000000000000000	0.868946800000000	0.000000000000000	1.122600000000000	0.000000000000000	1.100899000000000	0.000000000000000	0.838015600000000	0.000000000000000	1.029229000000000	0.000000000000000	0.804992900000000	0.000000000000000	0.912674700000000	0.000000000000000	0.973328900000000	0.000000000000000	1.143290000000000	0.000000000000000	0.995165200000000	0.000000000000000	1.137852000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.5	64	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.862204000000000	0.000000000000000	0.877127500000000	0.000000000000000	1.015632000000000	0.000000000000000	1.063989000000000	0.000000000000000	1.028146000000000	0.000000000000000	0.783890300000000	0.000000000000000	0.799306000000000	0.000000000000000	1.056908000000000	0.000000000000000	1.019463000000000	0.000000000000000	1.079700000000000	0.000000000000000	0.915693300000000	0.000000000000000	1.061717000000000	0.000000000000000	0.854182900000000	0.000000000000000	1.197113000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.0	63	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.888210300000000	0.000000000000000	0.983199500000000	0.000000000000000	1.168134000000000	0.000000000000000	1.122746000000000	0.000000000000000	1.181272000000000	0.000000000000000	0.830970600000000	0.000000000000000	0.912416400000000	0.000000000000000	1.008906000000000	0.000000000000000	1.083850000000000	0.000000000000000	0.809889400000000	0.000000000000000	1.079108000000000	0.000000000000000	0.871692200000000	0.000000000000000	1.203133000000000	0.000000000000000	1.121918000000000	0.000000000000000	0.896953300000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.5	62	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1.005704000000000	0.000000000000000	1.002565000000000	0.000000000000000	0.972345700000000	0.000000000000000	1.026961000000000	0.000000000000000	0.884151900000000	0.000000000000000	0.907051000000000	0.000000000000000	0.842167900000000	0.000000000000000	0.961468400000000	0.000000000000000	0.779402400000000	0.000000000000000	0.930392900000000	0.000000000000000	0.929291400000000	0.000000000000000	1.074319000000000	0.000000000000000	1.053738000000000	0.000000000000000	1.029460000000000	0.000000000000000	0.955159500000000	0.000000000000000	1.059301000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.0	61	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.918998800000000	0.000000000000000	1.072997000000000	0.000000000000000	0.934416100000000	0.000000000000000	1.080230000000000	0.000000000000000	1.026921000000000	0.000000000000000	1.178014000000000	0.000000000000000	1.269235000000000	0.000000000000000	1.183586000000000	0.000000000000000	1.474756000000000	0.000000000000000	1.033088000000000	0.000000000000000	1.113102000000000	0.000000000000000	1.115533000000000	0.000000000000000	0.890990100000000	0.000000000000000	1.085724000000000	0.000000000000000	1.130554000000000	0.000000000000000	1.104281000000000	0.000000000000000	1.110505000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.5	60	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.885081500000000	0.000000000000000	0.907778700000000	0.000000000000000	1.050489000000000	0.000000000000000	1.022969000000000	0.000000000000000	1.009777000000000	0.000000000000000	1.031598000000000	0.000000000000000	1.015636000000000	0.000000000000000	1.053522000000000	0.000000000000000	1.200145000000000	0.000000000000000	0.959199100000000	0.000000000000000	0.968378600000000	0.000000000000000	0.823205600000000	0.000000000000000	1.040968000000000	0.000000000000000	1.008219000000000	0.000000000000000	1.116466000000000	0.000000000000000	0.912850900000000	0.000000000000000	0.883308800000000	0.000000000000000	0.946741900000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.0	59	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.990333700000000	0.000000000000000	0.886302700000000	0.000000000000000	1.002249000000000	0.000000000000000	1.099203000000000	0.000000000000000	0.922089700000000	0.000000000000000	0.973144900000000	0.000000000000000	0.935179100000000	0.000000000000000	0.922542900000000	0.000000000000000	0.825748400000000	0.000000000000000	1.290183000000000	0.000000000000000	0.951814700000000	0.000000000000000	1.113858000000000	0.000000000000000	1.073404000000000	0.000000000000000	1.164133000000000	0.000000000000000	1.002787000000000	0.000000000000000	1.106915000000000	0.000000000000000	0.970657700000000	0.000000000000000	1.126522000000000	0.000000000000000	0.986911300000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.5	58	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1.068959000000000	0.000000000000000	1.050644000000000	0.000000000000000	1.062589000000000	0.000000000000000	1.000409000000000	0.000000000000000	0.981384800000000	0.000000000000000	0.919461500000000	0.000000000000000	1.150141000000000	0.000000000000000	0.893077000000000	0.000000000000000	1.122673000000000	0.000000000000000	0.895942500000000	0.000000000000000	0.949258300000000	0.000000000000000	0.931452600000000	0.000000000000000	0.890005500000000	0.000000000000000	0.864719100000000	0.000000000000000	1.015596000000000	0.000000000000000	1.167297000000000	0.000000000000000	0.765941800000000	0.000000000000000	1.065958000000000	0.000000000000000	1.086713000000000	0.000000000000000	0.827615800000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.0	57	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.695343500000000	0.000000000000000	0.761212200000000	0.000000000000000	0.873138800000000	0.000000000000000	1.046763000000000	0.000000000000000	1.220336000000000	0.000000000000000	1.176656000000000	0.000000000000000	1.002189000000000	0.000000000000000	1.207815000000000	0.000000000000000	1.184294000000000	0.000000000000000	1.252357000000000	0.000000000000000	0.861858900000000	0.000000000000000	0.904782600000000	0.000000000000000	1.054900000000000	0.000000000000000	0.890643500000000	0.000000000000000	1.086406000000000	0.000000000000000	1.086345000000000	0.000000000000000	1.032424000000000	0.000000000000000	1.141283000000000	0.000000000000000	1.171707000000000	0.000000000000000	1.225457000000000	0.000000000000000	1.055551000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.5	56	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.822516500000000	0.000000000000000	0.912631800000000	0.000000000000000	1.057507000000000	0.000000000000000	1.017318000000000	0.000000000000000	0.851722600000000	0.000000000000000	0.701248900000000	0.000000000000000	0.966915100000000	0.000000000000000	0.790117300000000	0.000000000000000	1.061287000000000	0.000000000000000	1.012163000000000	0.000000000000000	1.064379000000000	0.000000000000000	0.875331200000000	0.000000000000000	0.856167400000000	0.000000000000000	0.981506800000000	0.000000000000000	1.155560000000000	0.000000000000000	0.892354000000000	0.000000000000000	0.982714900000000	0.000000000000000	0.804199700000000	0.000000000000000	0.850871400000000	0.000000000000000	0.959295700000000	0.000000000000000	1.162843000000000	0.000000000000000	1.183332000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.0	55	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.922738900000000	0.000000000000000	0.944193600000000	0.000000000000000	0.637358500000000	0.000000000000000	0.935073700000000	0.000000000000000	1.149357000000000	0.000000000000000	1.014222000000000	0.000000000000000	1.024934000000000	0.000000000000000	1.151876000000000	0.000000000000000	1.137450000000000	0.000000000000000	1.120757000000000	0.000000000000000	1.120875000000000	0.000000000000000	1.004680000000000	0.000000000000000	1.124379000000000	0.000000000000000	1.014742000000000	0.000000000000000	1.123538000000000	0.000000000000000	1.058398000000000	0.000000000000000	1.037777000000000	0.000000000000000	0.962433800000000	0.000000000000000	1.086947000000000	0.000000000000000	0.912102300000000	0.000000000000000	1.182232000000000	0.000000000000000	0.925132900000000	0.000000000000000	1.026568000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
10.5	54	0.000000000000000	0.000000000000000	0.000000000000000	0.859983900000000	0.000000000000000	1.018958000000000	0.000000000000000	1.041852000000000	0.000000000000000	0.887909300000000	0.000000000000000	0.889750800000000	0.000000000000000	1.026849000000000	0.000000000000000	1.053683000000000	0.000000000000000	0.780459600000000	0.000000000000000	1.036733000000000	0.000000000000000	1.064490000000000	0.000000000000000	0.910941400000000	0.000000000000000	1.202264000000000	0.000000000000000	0.866880700000000	0.000000000000000	0.924139500000000	0.000000000000000	1.015753000000000	0.000000000000000	0.812362700000000	0.000000000000000	0.986780700000000	0.000000000000000	0.986245100000000	0.000000000000000	1.117389000000000	0.000000000000000	1.058179000000000	0.000000000000000	1.225069000000000	0.000000000000000	0.826656200000000	0.000000000000000	1.141097000000000	0.000000000000000	0.953162300000000	0.000000000000000	0.000000000000000	0.000000000000000
10.0	53	0.000000000000000	0.000000000000000	1.051851000000000	0.000000000000000	0.693741300000000	0.000000000000000	0.887912300000000	0.000000000000000	0.737976500000000	0.000000000000000	0.903921500000000	0.000000000000000	0.797416700000000	0.000000000000000	1.055863000000000	0.000000000000000	0.968607400000000	0.000000000000000	1.245392000000000	0.000000000000000	0.907621700000000	0.000000000000000	1.053099000000000	0.000000000000000	0.960595800000000	0.000000000000000	1.022000000000000	0.000000000000000	0.858278700000000	0.000000000000000	0.981620300000000	0.000000000000000	1.131720000000000	0.000000000000000	1.025592000000000	0.000000000000000	0.942077500000000	0.000000000000000	1.171264000000000	0.000000000000000	1.280860000000000	0.000000000000000	1.048192000000000	0.000000000000000	0.892805600000000	0.000000000000000	1.175761000000000	0.000000000000000	1.248651000000000	0.000000000000000	1.247426000000000	0.000000000000000	0.000000000000000
9.5	52	0.000000000000000	1.053218000000000	0.000000000000000	1.132873000000000	0.000000000000000	1.100621000000000	0.000000000000000	0.974259100000000	0.000000000000000	1.088740000000000	0.000000000000000	0.771654600000000	0.000000000000000	1.021045000000000	0.000000000000000	0.861041500000000	0.000000000000000	0.952209300000000	0.000000000000000	0.844363500000000	0.000000000000000	1.026923000000000	0.000000000000000	1.132094000000000	0.000000000000000	0.963529300000000	0.000000000000000	0.755232100000000	0.000000000000000	0.779739800000000	0.000000000000000	0.973508300000000	0.000000000000000	0.916960200000000	0.000000000000000	0.938001400000000	0.000000000000000	1.027209000000000	0.000000000000000	1.160066000000000	0.000000000000000	0.927852800000000	0.000000000000000	0.967809300000000	0.000000000000000	1.108619000000000	0.000000000000000	1.079187000000000	0.000000000000000	1.114832000000000	0.000000000000000	1.089178000000000	0.000000000000000
9.0	51	0.812252400000000	0.000000000000000	0.809937200000000	0.000000000000000	0.920492100000000	0.000000000000000	0.744399000000000	0.000000000000000	0.897428400000000	0.000000000000000	0.973001000000000	0.000000000000000	1.103968000000000	0.000000000000000	1.179953000000000	0.000000000000000	0.965789800000000	0.000000000000000	1.171900000000000	0.000000000000000	0.864362800000000	0.000000000000000	0.893180700000000	0.000000000000000	1.007893000000000	0.000000000000000	1.077504000000000	0.000000000000000	0.848794500000000	0.000000000000000	1.075336000000000	0.000000000000000	1.312410000000000	0.000000000000000	1.045142000000000	0.000000000000000	1.037147000000000	0.000000000000000	1.122059000000000	0.000000000000000	1.231180000000000	0.000000000000000	0.975976200000000	0.000000000000000	1.030747000000000	0.000000000000000	1.322585000000000	0.000000000000000	0.953681300000000	0.000000000000000	1.140911000000000	0.000000000000000	1.044719000000000
8.5	50	0.000000000000000	0.907772200000000	0.000000000000000	0.825362000000000	0.000000000000000	0.952898100000000	0.000000000000000	0.929331100000000	0.000000000000000	0.850785800000000	0.000000000000000	0.895743300000000	0.000000000000000	1.041080000000000	0.000000000000000	1.105743000000000	0.000000000000000	0.759406100000000	0.000000000000000	0.955511000000000	0.000000000000000	0.926583500000000	0.000000000000000	1.181594000000000	0.000000000000000	0.884676100000000	0.000000000000000	0.970245800000000	0.000000000000000	0.683506000000000	0.000000000000000	0.958569300000000	0.000000000000000	0.880196600000000	0.000000000000000	0.870836400000000	0.000000000000000	0.924399300000000	0.000000000000000	1.220064000000000	0.000000000000000	1.277530000000000	0.000000000000000	0.966571900000000	0.000000000000000	1.100542000000000	0.000000000000000	1.059415000000000	0.000000000000000	1.108622000000000	0.000000000000000	1.044382000000000	0.000000000000000
8.0	49	0.984645800000000	0.000000000000000	0.938350900000000	0.000000000000000	0.805342000000000	0.000000000000000	1.081595000000000	0.000000000000000	0.820065000000000	0.000000000000000	1.008522000000000	0.000000000000000	0.987308300000000	0.000000000000000	0.868230200000000	0.000000000000000	1.256508000000000	0.000000000000000	1.422370000000000	0.000000000000000	0.766769100000000	0.000000000000000	1.105572000000000	0.000000000000000	1.080629000000000	0.000000000000000	0.853145700000000	0.000000000000000	0.871657300000000	0.000000000000000	0.966814100000000	0.000000000000000	1.349015000000000	0.000000000000000	1.179682000000000	0.000000000000000	1.104786000000000	0.000000000000000	1.312385000000000	0.000000000000000	1.168619000000000	0.000000000000000	0.916472200000000	0.000000000000000	1.539725000000000	0.000000000000000	0.831606800000000	0.000000000000000	0.969091600000000	0.000000000000000	1.172700000000000	0.000000000000000	1.123917000000000
7.5	48	0.000000000000000	0.905033600000000	0.000000000000000	0.930773700000000	0.000000000000000	0.787301600000000	0.000000000000000	0.998088800000000	0.000000000000000	1.035854000000000	0.000000000000000	0.899551600000000	0.000000000000000	1.094042000000000	0.000000000000000	0.864749200000000	0.000000000000000	0.723464100000000	0.000000000000000	1.138892000000000	0.000000000000000	0.910739500000000	0.000000000000000	0.860552800000000	0.000000000000000	1.050263000000000	0.000000000000000	1.089016000000000	0.000000000000000	0.780103400000000	0.000000000000000	1.025414000000000	0.000000000000000	1.018487000000000	0.000000000000000	0.920205800000000	0.000000000000000	0.993724000000000	0.000000000000000	0.850440500000000	0.000000000000000	1.089081000000000	0.000000000000000	0.995769400000000	0.000000000000000	1.146164000000000	0.000000000000000	0.973013300000000	0.000000000000000	1.052909000000000	0.000000000000000	1.056667000000000	0.000000000000000
7.0	47	0.951946000000000	0.000000000000000	0.777869300000000	0.000000000000000	1.030008000000000	0.000000000000000	0.783393900000000	0.000000000000000	0.849279800000000	0.000000000000000	0.901562400000000	0.000000000000000	1.146212000000000	0.000000000000000	1.434609000000000	0.000000000000000	0.973713900000000	0.000000000000000	1.046338000000000	0.000000000000000	1.105996000000000	0.000000000000000	0.938367800000000	0.000000000000000	1.129258000000000	0.000000000000000	0.842055500000000	0.000000000000000	0.952974700000000	0.000000000000000	0.958674300000000	0.000000000000000	1.078200000000000	0.000000000000000	0.909883200000000	0.000000000000000	0.913165800000000	0.000000000000000	0.990471100000000	0.000000000000000	1.103069000000000	0.000000000000000	1.214224000000000	0.000000000000000	0.903924500000000	0.000000000000000	1.134418000000000	0.000000000000000	1.158430000000000	0.000000000000000	1.338549000000000	0.000000000000000	1.146177000000000
6.5	46	0.000000000000000	0.810925700000000	0.000000000000000	0.745209700000000	0.000000000000000	0.985298800000000	0.000000000000000	0.823046200000000	0.000000000000000	1.065973000000000	0.000000000000000	0.889656700000000	0.000000000000000	0.929398600000000	0.000000000000000	1.160512000000000	0.000000000000000	0.786992300000000	0.000000000000000	1.187608000000000	0.000000000000000	0.963504700000000	0.000000000000000	1.000157000000000	0.000000000000000	1.081057000000000	0.000000000000000	1.149447000000000	0.000000000000000	0.788676500000000	0.000000000000000	0.765181400000000	0.000000000000000	0.884158400000000	0.000000000000000	0.797671100000000	0.000000000000000	1.169093000000000	0.000000000000000	1.384777000000000	0.000000000000000	0.832544100000000	0.000000000000000	1.094051000000000	0.000000000000000	0.976425300000000	0.000000000000000	0.880808400000000	0.000000000000000	1.094314000000000	0.000000000000000	1.019328000000000	0.000000000000000
6.0	45	0.911964000000000	0.000000000000000	0.810289300000000	0.000000000000000	1.052023000000000	0.000000000000000	0.705158100000000	0.000000000000000	0.685599500000000	0.000000000000000	0.750596400000000	0.000000000000000	1.061731000000000	0.000000000000000	0.836901900000000	0.000000000000000	0.986727600000000	0.000000000000000	0.908841400000000	0.000000000000000	0.942285200000000	0.000000000000000	1.031586000000000	0.000000000000000	0.805877100000000	0.000000000000000	1.007951000000000	0.000000000000000	1.052104000000000	0.000000000000000	0.879034700000000	0.000000000000000	1.188671000000000	0.000000000000000	1.207870000000000	0.000000000000000	1.252870000000000	0.000000000000000	0.999336100000000	0.000000000000000	1.116793000000000	0.000000000000000	1.102724000000000	0.000000000000000	1.095570000000000	0.000000000000000	1.190218000000000	0.000000000000000	1.184178000000000	0.000000000000000	0.953171100000000	0.000000000000000	1.093771000000000
5.5	44	0.000000000000000	1.001789000000000	0.000000000000000	1.077302000000000	0.000000000000000	1.018492000000000	0.000000000000000	0.802683600000000	0.000000000000000	0.790715200000000	0.000000000000000	0.940983000000000	0.000000000000000	0.892930000000000	0.000000000000000	0.802108100000000	0.000000000000000	0.699127300000000	0.000000000000000	1.292344000000000	0.000000000000000	0.915534700000000	0.000000000000000	0.920601800000000	0.000000000000000	1.083432000000000	0.000000000000000	0.969399700000000	0.000000000000000	0.963994300000000	0.000000000000000	0.858245500000000	0.000000000000000	0.813481100000000	0.000000000000000	1.171504000000000	0.000000000000000	1.049592000000000	0.000000000000000	1.041011000000000	0.000000000000000	1.056069000000000	0.000000000000000	1.264690000000000	0.000000000000000	1.024996000000000	0.000000000000000	1.123944000000000	0.000000000000000	1.126329000000000	0.000000000000000	1.141573000000000	0.000000000000000
